id,province,district,property_type,bedrooms,baths,floor_area,log_floor_area,floor_level,land_area,log_land_area,nearby_stations,nearest_station_name,nearest_station_distance,nearby_supermarkets,has_many_bedrooms,has_many_baths,has_bus_stops,year_built_bin,has_security,has_pool,has_sports,has_parking,price,is_train
10905753,Samut Prakan,Bang Phli,Townhouse,3.0,2.0,115,4.74493212836325,0.0,108.0,4.68213122712422,0,,0,8.0,0,0,0,unknown,1,0,0,1,2350000.0,1
11008357,Bangkok,Chatuchak,Condo,1.0,1.0,31,3.4339872044851463,9.0,0.0,0.0,2,BL15 Lat Phrao MRT,140,9.0,0,0,0,2016_2020,1,1,1,1,4200000.0,1
8314306,Bangkok,Bang Kapi,Condo,1.0,1.0,30,3.4011973816621555,4.0,0.0,0.0,0,,0,19.0,0,0,1,2011_2015,1,1,1,1,1570000.0,1
10791877,Bangkok,Bang Khen,Townhouse,3.0,2.0,128,4.852030263919617,0.0,92.0,4.5217885770490405,0,,0,6.0,0,0,0,unknown,0,0,0,0,4800000.0,1
10859158,Samut Prakan,Bang Sao Thong,Townhouse,3.0,2.0,110,4.700480365792417,0.0,84.0,4.430816798843313,0,,0,6.0,0,0,0,unknown,1,0,1,1,2480000.0,1
10962594,Nonthaburi,Bang Bua Thong,Townhouse,3.0,2.0,100,4.605170185988092,0.0,96.0,4.564348191467836,0,,0,3.0,0,0,1,2016_2020,1,1,1,0,3290000.0,1
10803838,Bangkok,Huai Khwang,Condo,1.0,1.0,32,3.4657359027997265,4.0,0.0,0.0,1,BL18 Huai Khwang MRT,320,20.0,0,0,0,2011_2015,1,1,1,0,1340000.0,1
10793758,Bangkok,Khlong Toei,Condo,1.0,1.0,44,3.784189633918261,4.0,0.0,0.0,2,E5 Phrom Phong BTS,590,20.0,0,0,0,2006_2010,1,1,1,1,5300000.0,1
10978571,Bangkok,Don Mueang,Condo,1.0,1.0,34,3.5263605246161616,8.0,0.0,0.0,0,,0,14.0,0,0,1,2016_2020,1,1,1,0,3434000.0,1
10781868,Bangkok,Suan Luang,Condo,2.0,2.0,57,4.04305126783455,7.0,0.0,0.0,1,E9 On Nut BTS,970,9.0,1,1,0,2001_2005,1,0,0,1,3090000.0,1
10754078,Bangkok,Yan Nawa,Condo,1.0,1.0,52,3.9512437185814275,9.0,0.0,0.0,2,B5 Nararam 3 BRT,460,16.0,0,0,1,2011_2015,1,1,0,1,3500000.0,1
10848692,Bangkok,Phra Khanong,Condo,1.0,1.0,27,3.295836866004329,27.0,0.0,0.0,2,E11 Punnawithi BTS,360,8.0,0,0,0,2016_2020,1,1,1,1,3900000.0,1
10965524,Bangkok,Din Daeng,Condo,1.0,1.0,33,3.4965075614664802,6.0,0.0,0.0,3,BL20 Phra Ram 9 MRT,520,8.0,0,0,0,2006_2010,1,0,1,1,3600000.0,1
10611396,Bangkok,Bang Na,Condo,1.0,1.0,30,3.4011973816621555,9.0,0.0,0.0,2,E13 Bang Na BTS,300,5.0,0,0,0,2016_2020,1,1,1,1,3290000.0,1
10358370,Bangkok,Bang Na,Condo,1.0,1.0,32,3.4657359027997265,7.0,0.0,0.0,0,,0,16.0,0,0,1,2011_2015,1,1,1,1,2290000.0,1
10958237,Bangkok,Bang Kapi,Condo,1.0,1.0,26,3.258096538021482,6.0,0.0,0.0,1,A5 Ramkhamhaeng Airport Link,1000,5.0,0,0,0,2016_2020,1,1,1,1,2500000.0,1
10538403,Bangkok,Phaya Thai,Condo,1.0,1.0,45,3.8066624897703196,27.0,0.0,0.0,2,N6 Sena Ruam BTS,300,14.0,0,0,0,2011_2015,1,1,1,1,4700000.0,1
10868455,Samut Prakan,Mueang Samut Prakan,Condo,2.0,2.0,45,3.8066624897703196,7.0,0.0,0.0,1,E14 Bearing BTS,800,9.0,1,1,0,2011_2015,1,1,1,1,2500000.0,1
10545254,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,36,3.58351893845611,21.0,0.0,0.0,0,,0,4.0,0,0,1,2011_2015,1,1,1,0,1900000.0,1
10968910,Bangkok,Khlong Toei,Condo,1.0,1.0,31,3.4339872044851463,2.0,0.0,0.0,1,E9 On Nut BTS,910,5.0,0,0,0,2016_2020,1,0,0,1,2990000.0,1
8302139,Bangkok,Chatuchak,Condo,1.0,1.0,28,3.332204510175204,9.0,0.0,0.0,2,BL15 Lat Phrao MRT,140,9.0,0,0,0,2016_2020,1,1,1,1,4130000.0,1
8552024,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,30,3.4011973816621555,18.0,0.0,0.0,1,PP07 Sai Ma MRT,370,4.0,0,0,0,2011_2015,1,1,1,0,1700000.0,1
10884567,Nonthaburi,Bang Bua Thong,Townhouse,3.0,2.0,135,4.90527477843843,0.0,80.0,4.382026634673881,0,,0,9.0,0,0,1,unknown,0,0,0,0,1950000.0,1
11028037,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,30,3.4011973816621555,7.0,0.0,0.0,2,PP12 Ministry of Public Health MRT,170,6.0,0,0,0,2011_2015,1,1,1,1,1450000.0,1
10075705,Bangkok,Chatuchak,Condo,2.0,2.0,47,3.8501476017100584,9.0,0.0,0.0,1,N13 Kasetsart University BTS,650,7.0,1,1,1,2016_2020,1,1,1,1,3900000.0,1
10390783,Bangkok,Din Daeng,Condo,2.0,1.0,50,3.912023005428146,5.0,0.0,0.0,1,BL20 Phra Ram 9 MRT,840,17.0,1,0,0,2016_2020,1,1,1,1,4700000.0,1
10852179,Bangkok,Din Daeng,Condo,1.0,1.0,38,3.6375861597263857,9.0,0.0,0.0,3,BL20 Phra Ram 9 MRT,350,11.0,0,0,0,2021_,1,1,1,1,7119500.0,1
10959287,Bangkok,Khlong Toei,Condo,2.0,1.0,55,4.007333185232471,6.0,0.0,0.0,1,E9 On Nut BTS,810,5.0,1,0,0,2021_,1,1,1,0,5250000.0,1
2935892,Bangkok,Bang Na,Condo,1.0,1.0,31,3.4339872044851463,9.0,0.0,0.0,1,E12 Udom Suk BTS,220,11.0,0,0,0,2006_2010,1,1,1,1,3100000.0,1
10877432,Nonthaburi,Pak Kret,Townhouse,3.0,3.0,200,5.298317366548036,0.0,84.0,4.430816798843313,0,,0,5.0,0,0,1,unknown,1,1,1,0,4900000.0,1
10992699,Samut Prakan,Bang Phli,Detached House,3.0,2.0,150,5.0106352940962555,0.0,264.0,5.575949103146316,0,,0,2.0,0,0,0,unknown,1,0,0,0,5200000.0,1
10743097,Bangkok,Bang Khen,Detached House,3.0,2.0,150,5.0106352940962555,0.0,232.0,5.44673737166631,0,,0,2.0,0,0,0,unknown,0,0,0,0,4500000.0,1
7579736,Bangkok,Bang Na,Condo,1.0,1.0,31,3.4339872044851463,11.0,0.0,0.0,1,E12 Udom Suk BTS,660,9.0,0,0,0,2011_2015,1,1,1,1,3790000.0,1
10982368,Bangkok,Watthana,Condo,1.0,1.0,34,3.5263605246161616,10.0,0.0,0.0,2,E5 Phrom Phong BTS,600,17.0,0,0,0,2016_2020,1,1,1,1,7900000.0,1
11005944,Samut Prakan,Bang Sao Thong,Detached House,4.0,3.0,163,5.093750200806762,0.0,288.0,5.662960480135946,0,,0,2.0,0,0,0,unknown,1,1,1,0,8400000.0,1
10917447,Nonthaburi,Sai Noi,Townhouse,3.0,2.0,100,4.605170185988092,0.0,156.0,5.049856007249537,0,,0,6.0,0,0,1,unknown,0,0,0,0,1999000.0,1
10986238,Bangkok,Min Buri,Detached House,3.0,2.0,140,4.941642422609304,0.0,280.0,5.634789603169249,0,,0,2.0,0,0,1,2006_2010,1,1,1,0,5700000.0,1
10508709,Bangkok,Phaya Thai,Condo,1.0,1.0,38,3.6375861597263857,9.0,0.0,0.0,0,,0,3.0,0,0,1,2016_2020,0,0,0,0,3750000.0,1
9635011,Bangkok,Khlong San,Condo,1.0,1.0,60,4.0943445622221,9.0,0.0,0.0,2,G1/S7 Krung Thon Buri BTS,90,14.0,0,0,0,2006_2010,1,1,1,1,5500000.0,1
10912963,Nonthaburi,Bang Bua Thong,Detached House,3.0,2.0,110,4.700480365792417,0.0,100.0,4.605170185988092,0,,0,15.0,0,0,1,unknown,0,0,0,0,3990000.0,1
10954936,Samut Prakan,Mueang Samut Prakan,Townhouse,2.0,2.0,100,4.605170185988092,0.0,104.0,4.6443908991413725,0,,0,10.0,0,0,1,unknown,0,0,0,1,3500000.0,1
8387128,Bangkok,Lat Krabang,Condo,1.0,2.0,40,3.6888794541139363,7.0,0.0,0.0,1,A2 Lat Krabang Airport Link,390,4.0,0,1,0,2011_2015,1,1,1,1,1790000.0,1
10907320,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,26,3.258096538021482,9.0,0.0,0.0,0,,0,5.0,0,0,1,2011_2015,0,1,1,1,1650000.0,1
10918204,Bangkok,Bang Phlat,Condo,1.0,1.0,36,3.58351893845611,7.0,0.0,0.0,1,BL05 Bang Yi Khan MRT,140,19.0,0,0,0,2016_2020,1,1,1,1,3050000.0,1
10845448,Nonthaburi,Bang Yai,Condo,1.0,1.0,24,3.1780538303479458,35.0,0.0,0.0,2,PP03 Sam Yaek Bang Yai MRT,650,20.0,0,0,0,2016_2020,1,1,1,1,1680000.0,1
10768983,Nonthaburi,Pak Kret,Condo,1.0,1.0,33,3.4965075614664802,20.0,0.0,0.0,0,,0,6.0,0,0,1,2011_2015,1,1,1,1,2300000.0,1
10765990,Bangkok,Chatuchak,Condo,1.0,1.0,46,3.828641396489095,9.0,0.0,0.0,3,N9 Ha Yaek Lat Phrao BTS,510,11.0,0,0,0,2021_,1,1,1,0,4500000.0,1
10824698,Bangkok,Bang Rak,Condo,1.0,1.0,35,3.5553480614894135,8.0,0.0,0.0,2,BL27 Sam Yan MRT,460,19.0,0,0,0,2011_2015,1,1,1,1,4590000.0,1
7349082,Bangkok,Phra Khanong,Condo,1.0,1.0,34,3.5263605246161616,9.0,0.0,0.0,2,E12 Udom Suk BTS,790,14.0,0,0,0,2016_2020,1,1,1,1,5780000.0,1
11020595,Bangkok,Khlong Toei,Condo,1.0,1.0,28,3.332204510175204,8.0,0.0,0.0,2,E8 Phra Khanong BTS,800,15.0,0,0,0,2011_2015,1,1,1,1,2100000.0,1
9992872,Samut Prakan,Bang Phli,Detached House,3.0,3.0,145,4.976733742420574,0.0,216.0,5.375278407684165,0,,0,8.0,0,0,1,unknown,1,1,0,1,5750000.0,1
10821288,Bangkok,Khlong Toei,Condo,1.0,1.0,47,3.8501476017100584,9.0,0.0,0.0,1,E6 Thong Lo BTS,160,16.0,0,0,0,2011_2015,1,1,1,1,7900000.0,1
10931949,Nonthaburi,Mueang Nonthaburi,Condo,2.0,1.0,68,4.219507705176107,19.0,0.0,0.0,2,PP13 Yaek Tiwanon MRT,430,3.0,1,0,0,2011_2015,1,1,1,1,4400000.0,1
10892456,Nonthaburi,Bang Kruai,Townhouse,4.0,3.0,120,4.787491742782046,0.0,96.0,4.564348191467836,0,,0,5.0,1,0,0,unknown,0,0,0,0,3390000.0,1
10976005,Bangkok,Bang Phlat,Condo,2.0,2.0,71,4.2626798770413155,6.0,0.0,0.0,1,BL05 Bang Yi Khan MRT,700,11.0,1,1,0,2016_2020,1,1,1,1,5300000.0,1
10923470,Bangkok,Watthana,Condo,1.0,1.0,33,3.4965075614664802,6.0,0.0,0.0,3,BL22 Sukhumvit MRT,290,14.0,0,0,0,2016_2020,1,1,1,1,6800000.0,1
10195579,Nonthaburi,Mueang Nonthaburi,Townhouse,3.0,2.0,100,4.605170185988092,0.0,92.0,4.5217885770490405,0,,0,3.0,0,0,1,unknown,0,0,0,0,2490000.0,1
11030381,Bangkok,Bang Kapi,Condo,1.0,1.0,28,3.332204510175204,5.0,0.0,0.0,0,,0,19.0,0,0,1,2011_2015,1,1,1,1,1680000.0,1
10940132,Bangkok,Pathum Wan,Condo,1.0,1.0,28,3.332204510175204,15.0,0.0,0.0,2,E2 Ploen Chit BTS,520,11.0,0,0,0,2016_2020,1,0,1,0,5360000.0,1
10930266,Bangkok,Sai Mai,Detached House,3.0,3.0,179,5.187385805840755,0.0,216.0,5.375278407684165,0,,0,2.0,0,0,1,2016_2020,1,1,1,0,6290000.0,1
11044810,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,26,3.258096538021482,10.0,0.0,0.0,0,,0,2.0,0,0,1,2016_2020,1,1,1,1,1490000.0,1
10974676,Nonthaburi,Pak Kret,Detached House,4.0,3.0,149,5.003946305945459,0.0,200.0,5.298317366548036,0,,0,3.0,0,0,1,2016_2020,1,1,1,1,7490000.0,1
10879785,Bangkok,Bang Na,Condo,1.0,1.0,25,3.2188758248682006,4.0,0.0,0.0,0,,0,4.0,0,0,1,2016_2020,1,1,1,1,1590000.0,1
10611059,Bangkok,Sathon,Condo,1.0,1.0,64,4.1588830833596715,3.0,0.0,0.0,3,S5 Surasak BTS,400,16.0,0,0,0,2011_2015,1,0,1,1,5250000.0,1
10929898,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,47,3.8501476017100584,24.0,0.0,0.0,2,PP10 Bang Krasor MRT,460,9.0,0,0,0,2011_2015,1,1,1,0,3290000.0,1
9215133,Bangkok,Ratchathewi,Condo,2.0,1.0,49,3.8918202981106265,9.0,0.0,0.0,3,N1 Ratchathewi BTS,260,18.0,1,0,0,2011_2015,1,0,1,1,7450000.0,1
10392244,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,30,3.4011973816621555,2.0,0.0,0.0,1,PP09 Yaek Nonthaburi 1 MRT,440,7.0,0,0,0,2011_2015,1,1,1,0,1590000.0,1
10771044,Samut Prakan,Bang Phli,Townhouse,3.0,2.0,110,4.700480365792417,0.0,76.0,4.330733340286331,0,,0,2.0,0,0,0,unknown,1,0,0,0,2800000.0,1
10880485,Bangkok,Bang Kapi,Condo,1.0,1.0,31,3.4339872044851463,14.0,0.0,0.0,1,A5 Ramkhamhaeng Airport Link,820,5.0,0,0,0,2016_2020,1,1,1,1,3400000.0,1
10511882,Bangkok,Huai Khwang,Condo,1.0,1.0,30,3.4011973816621555,9.0,0.0,0.0,2,BL18 Huai Khwang MRT,820,20.0,0,0,0,2011_2015,1,1,1,1,1590000.0,1
10696167,Bangkok,Suan Luang,Condo,1.0,1.0,29,3.367295829986474,3.0,0.0,0.0,1,A5 Ramkhamhaeng Airport Link,410,5.0,0,0,0,2011_2015,1,1,1,1,1790000.0,1
10994450,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,52,3.9512437185814275,20.0,0.0,0.0,2,PP13 Yaek Tiwanon MRT,580,3.0,0,0,0,2011_2015,1,1,1,1,2390000.0,1
10720943,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,28,3.332204510175204,9.0,0.0,0.0,0,,0,8.0,0,0,1,2011_2015,1,0,0,0,1769000.0,1
7815556,Bangkok,Bang Kho Laem,Condo,1.0,1.0,34,3.5263605246161616,12.0,0.0,0.0,0,,0,15.0,0,0,1,2011_2015,1,1,1,1,2900000.0,1
10848195,Bangkok,Bang Rak,Condo,1.0,1.0,35,3.5553480614894135,6.0,0.0,0.0,3,S4 Saint Louis BTS,390,20.0,0,0,0,2016_2020,1,1,1,0,4400000.0,1
10846497,Bangkok,Watthana,Condo,1.0,1.0,40,3.6888794541139363,9.0,0.0,0.0,1,E9 On Nut BTS,580,8.0,0,0,0,2011_2015,1,1,1,1,3990000.0,1
10928018,Bangkok,Sathon,Condo,1.0,1.0,37,3.6109179126442243,9.0,0.0,0.0,3,B2 Arkan Songkhro BRT,80,16.0,0,0,1,2016_2020,1,1,1,1,5850000.0,1
11033146,Bangkok,Ratchathewi,Condo,1.0,1.0,34,3.5263605246161616,16.0,0.0,0.0,3,A7 Ratchaprarop Airport Link,490,13.0,0,0,0,2016_2020,1,1,1,1,6370000.0,1
10644530,Nonthaburi,Bang Bua Thong,Detached House,2.0,2.0,240,5.480638923341991,0.0,240.0,5.480638923341991,0,,0,2.0,0,0,1,unknown,0,0,0,0,2900000.0,1
10657296,Bangkok,Lat Krabang,Condo,1.0,1.0,33,3.4965075614664802,2.0,0.0,0.0,1,A2 Lat Krabang Airport Link,390,4.0,0,0,0,2011_2015,1,1,1,1,1300000.0,1
11016384,Bangkok,Din Daeng,Condo,1.0,1.0,32,3.4657359027997265,19.0,0.0,0.0,1,BL17 Sutthisan MRT,50,12.0,0,0,0,2011_2015,1,1,1,1,2950000.0,1
11028425,Bangkok,Khlong Toei,Condo,1.0,1.0,38,3.6375861597263857,9.0,0.0,0.0,2,BL23 Queen Sirikit National Convention Centre MRT,780,20.0,0,0,0,2016_2020,1,1,1,1,7900000.0,1
10911735,Bangkok,Chatuchak,Condo,1.0,1.0,28,3.332204510175204,7.0,0.0,0.0,2,N10 Phahon Yothin 24 BTS,300,20.0,0,0,1,2011_2015,1,1,1,0,2200000.0,1
10958042,Samut Prakan,Bang Phli,Condo,1.0,1.0,29,3.367295829986474,18.0,0.0,0.0,0,,0,5.0,0,0,1,2011_2015,1,1,1,1,2100000.0,1
10861391,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,48,3.871201010907891,25.0,0.0,0.0,2,PP13 Yaek Tiwanon MRT,430,3.0,0,0,0,2011_2015,1,1,1,1,2600000.0,1
11000549,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,41,3.713572066704308,4.0,0.0,0.0,0,,0,9.0,0,0,1,2006_2010,1,1,1,1,1890000.0,1
10955099,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,28,3.332204510175204,2.0,0.0,0.0,0,,0,6.0,0,0,1,2011_2015,1,1,1,1,1700000.0,1
10950378,Bangkok,Huai Khwang,Condo,2.0,2.0,36,3.58351893845611,9.0,0.0,0.0,1,BL20 Phra Ram 9 MRT,690,14.0,1,1,0,2006_2010,1,1,1,1,2600000.0,1
10933228,Bangkok,Suan Luang,Condo,1.0,1.0,23,3.1354942159291497,7.0,0.0,0.0,1,A5 Ramkhamhaeng Airport Link,390,9.0,0,0,0,2016_2020,1,1,1,1,2020000.0,1
10973686,Nonthaburi,Bang Yai,Townhouse,3.0,2.0,100,4.605170185988092,0.0,68.0,4.219507705176107,0,,0,2.0,0,0,0,unknown,0,0,0,0,1850000.0,1
10837048,Nonthaburi,Bang Bua Thong,Townhouse,2.0,2.0,100,4.605170185988092,0.0,80.0,4.382026634673881,0,,0,0.0,0,0,0,unknown,1,0,0,0,1690000.0,1
10799001,Bangkok,Bang Kapi,Condo,1.0,1.0,70,4.248495242049359,22.0,0.0,0.0,0,,0,7.0,0,0,1,2006_2010,1,1,1,0,4300000.0,1
10585500,Bangkok,Din Daeng,Condo,1.0,1.0,33,3.4965075614664802,19.0,0.0,0.0,3,BL20 Phra Ram 9 MRT,590,8.0,0,0,0,2016_2020,1,1,1,1,3950000.0,1
11033972,Bangkok,Khlong Sam Wa,Detached House,3.0,2.0,120,4.787491742782046,0.0,228.0,5.429345628954441,0,,0,0.0,0,0,0,2021_,1,1,1,0,6900000.0,1
10849130,Bangkok,Suan Luang,Condo,1.0,1.0,28,3.332204510175204,2.0,0.0,0.0,1,E9 On Nut BTS,940,9.0,0,0,0,2011_2015,1,1,1,1,1590000.0,1
10847824,Bangkok,Khlong Toei,Condo,1.0,1.0,38,3.6375861597263857,15.0,0.0,0.0,2,E8 Phra Khanong BTS,550,17.0,0,0,0,2011_2015,1,1,1,1,3500000.0,1
11029242,Samut Prakan,Phra Samut Jadee,Detached House,1.0,1.0,96,4.564348191467836,0.0,336.0,5.817111159963204,0,,0,8.0,0,0,1,unknown,0,0,0,0,3900000.0,1
6711193,Nonthaburi,Bang Yai,Detached House,3.0,3.0,180,5.19295685089021,0.0,240.0,5.480638923341991,0,,0,2.0,0,0,0,unknown,0,0,0,0,6000000.0,1
10893980,Bangkok,Huai Khwang,Condo,1.0,1.0,35,3.5553480614894135,9.0,0.0,0.0,3,E4 Asok BTS,40,7.0,0,0,0,2016_2020,1,1,1,1,5290000.0,1
10915349,Bangkok,Ratchathewi,Condo,1.0,1.0,27,3.295836866004329,2.0,0.0,0.0,3,N1 Ratchathewi BTS,270,17.0,0,0,0,2016_2020,1,1,1,1,3690000.0,1
10918339,Bangkok,Chatuchak,Condo,1.0,1.0,31,3.4339872044851463,4.0,0.0,0.0,1,N13 Kasetsart University BTS,650,7.0,0,0,1,2016_2020,1,1,1,1,2490000.0,1
10726033,Nonthaburi,Pak Kret,Condo,2.0,2.0,97,4.574710978503383,4.0,0.0,0.0,0,,0,7.0,1,1,1,2011_2015,1,1,1,0,2810000.0,1
10936603,Bangkok,Huai Khwang,Condo,1.0,1.0,46,3.828641396489095,29.0,0.0,0.0,2,BL16 Ratchadaphisek MRT,100,9.0,0,0,0,2011_2015,1,1,1,1,4100000.0,1
10284855,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,23,3.1354942159291497,3.0,0.0,0.0,0,,0,5.0,0,0,1,2011_2015,0,1,1,1,1190000.0,1
10854016,Bangkok,Phra Khanong,Condo,1.0,1.0,48,3.871201010907891,9.0,0.0,0.0,2,E11 Punnawithi BTS,100,7.0,0,0,0,2011_2015,1,1,1,1,4450000.0,1
10984634,Nonthaburi,Bang Yai,Detached House,4.0,2.0,103,4.634728988229636,0.0,220.0,5.393627546352362,0,,0,2.0,0,0,0,unknown,1,0,1,1,4190000.0,1
8322246,Bangkok,Suan Luang,Condo,1.0,1.0,31,3.4339872044851463,7.0,0.0,0.0,0,,0,9.0,0,0,1,2006_2010,1,1,0,1,1240000.0,1
10793755,Bangkok,Bang Sue,Condo,1.0,1.0,31,3.4339872044851463,19.0,0.0,0.0,2,RW02 SRT Bang Son,520,4.0,0,0,0,2011_2015,1,1,1,1,1990000.0,1
10898641,Nonthaburi,Pak Kret,Condo,1.0,1.0,23,3.1354942159291497,6.0,0.0,0.0,0,,0,6.0,0,0,1,2016_2020,1,1,1,1,1790000.0,1
10823748,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,31,3.4339872044851463,21.0,0.0,0.0,1,PP09 Yaek Nonthaburi 1 MRT,620,9.0,0,0,0,2011_2015,1,1,1,1,1650000.0,1
10868401,Nonthaburi,Mueang Nonthaburi,Condo,2.0,2.0,48,3.871201010907891,2.0,0.0,0.0,0,,0,0.0,1,1,1,2011_2015,1,1,1,1,1800000.0,1
10896034,Samut Prakan,Mueang Samut Prakan,Detached House,3.0,2.0,235,5.459585514144159,0.0,332.0,5.805134968916488,0,,0,1.0,0,0,0,unknown,0,0,0,1,5500000.0,1
10763596,Bangkok,Chatuchak,Condo,1.0,1.0,36,3.58351893845611,19.0,0.0,0.0,3,N9 Ha Yaek Lat Phrao BTS,160,11.0,0,0,0,2016_2020,1,1,1,1,5150000.0,1
11032951,Samut Prakan,Bang Phli,Townhouse,4.0,3.0,180,5.19295685089021,0.0,124.0,4.820281565605037,0,,0,11.0,1,0,1,unknown,1,0,0,1,4700000.0,1
10918771,Bangkok,Huai Khwang,Condo,2.0,1.0,50,3.912023005428146,8.0,0.0,0.0,2,BL17 Sutthisan MRT,190,13.0,1,0,0,2011_2015,1,1,1,0,3850000.0,1
10996867,Bangkok,Bang Na,Condo,1.0,1.0,33,3.4965075614664802,20.0,0.0,0.0,1,E12 Udom Suk BTS,220,11.0,0,0,0,2006_2010,1,1,1,1,2900000.0,1
11018614,Samut Prakan,Mueang Samut Prakan,Townhouse,3.0,2.0,77,4.343805421853684,0.0,76.0,4.330733340286331,0,,0,4.0,0,0,1,unknown,0,0,0,0,1990000.0,1
10980853,Bangkok,Bang Phlat,Condo,1.0,1.0,30,3.4011973816621555,14.0,0.0,0.0,2,BL08 Bang O MRT,250,13.0,0,0,0,2011_2015,1,1,1,0,2350000.0,1
10629254,Nonthaburi,Bang Bua Thong,Detached House,3.0,2.0,99,4.59511985013459,0.0,200.0,5.298317366548036,0,,0,3.0,0,0,0,2006_2010,1,0,0,0,2950000.0,1
10783524,Nonthaburi,Bang Bua Thong,Detached House,3.0,2.0,150,5.0106352940962555,0.0,236.0,5.4638318050256105,0,,0,4.0,0,0,1,unknown,0,0,0,0,3590000.0,1
10893914,Bangkok,Suan Luang,Condo,1.0,1.0,30,3.4011973816621555,12.0,0.0,0.0,1,A4 Hua Mak Airport Link,360,6.0,0,0,0,2016_2020,1,1,1,1,3390000.0,1
9977124,Bangkok,Sathon,Condo,1.0,1.0,26,3.258096538021482,9.0,0.0,0.0,3,B2 Arkan Songkhro BRT,80,16.0,0,0,1,2016_2020,1,1,1,1,3690000.0,1
10808055,Bangkok,Chatuchak,Condo,1.0,1.0,32,3.4657359027997265,8.0,0.0,0.0,2,N12 Sena Nikhom BTS,830,4.0,0,0,1,2011_2015,1,1,1,1,2350000.0,1
10908525,Samut Prakan,Bang Phli,Townhouse,4.0,2.0,80,4.382026634673881,0.0,108.0,4.68213122712422,0,,0,5.0,1,0,0,unknown,1,1,0,0,1990000.0,1
10462378,Bangkok,Phra Khanong,Condo,1.0,1.0,42,3.7376696182833684,2.0,0.0,0.0,2,E11 Punnawithi BTS,280,8.0,0,0,0,2011_2015,1,1,1,1,3500000.0,1
10973150,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,40,3.6888794541139363,4.0,0.0,0.0,0,,0,9.0,0,0,1,2006_2010,1,1,1,1,1890000.0,1
11022929,Bangkok,Phasi Charoen,Condo,1.0,1.0,26,3.258096538021482,26.0,0.0,0.0,3,BL34 Bang Wa MRT,480,1.0,0,0,0,2016_2020,1,1,1,1,2500000.0,1
10522424,Bangkok,Rat Burana,Townhouse,3.0,2.0,110,4.700480365792417,0.0,76.0,4.330733340286331,0,,0,7.0,0,0,0,unknown,1,1,0,1,3090000.0,1
11006486,Bangkok,Khlong Toei,Condo,1.0,1.0,29,3.367295829986474,4.0,0.0,0.0,2,E5 Phrom Phong BTS,510,20.0,0,0,0,2011_2015,1,1,1,1,3800000.0,1
11031669,Bangkok,Bang Khen,Detached House,4.0,3.0,162,5.087596335232384,0.0,252.0,5.529429087511423,0,,0,8.0,0,0,0,2016_2020,1,0,0,0,7590000.0,1
8441133,Bangkok,Khlong Toei,Condo,1.0,1.0,55,4.007333185232471,10.0,0.0,0.0,1,E6 Thong Lo BTS,70,16.0,0,0,1,2011_2015,1,1,1,1,6550000.0,1
11011343,Bangkok,Huai Khwang,Condo,2.0,1.0,40,3.6888794541139363,9.0,0.0,0.0,0,,0,16.0,1,0,0,2016_2020,1,1,1,1,3600000.0,1
10916758,Bangkok,Chatuchak,Condo,1.0,1.0,45,3.8066624897703196,15.0,0.0,0.0,3,N9 Ha Yaek Lat Phrao BTS,370,11.0,0,0,0,2011_2015,1,1,1,1,4290000.0,1
10969571,Bangkok,Watthana,Condo,1.0,1.0,32,3.4657359027997265,9.0,0.0,0.0,0,,0,17.0,0,0,1,2016_2020,1,1,1,1,3200000.0,1
10915447,Bangkok,Watthana,Condo,1.0,1.0,32,3.4657359027997265,9.0,0.0,0.0,1,E9 On Nut BTS,990,10.0,0,0,0,2016_2020,1,1,1,1,3600000.0,1
10869975,Nonthaburi,Bang Kruai,Townhouse,3.0,2.0,130,4.867534450455582,0.0,92.0,4.5217885770490405,0,,0,6.0,0,0,1,unknown,1,0,0,1,3300000.0,1
10611787,Bangkok,Bang Na,Condo,1.0,1.0,30,3.4011973816621555,9.0,0.0,0.0,2,E13 Bang Na BTS,300,5.0,0,0,0,2016_2020,1,1,1,1,3600000.0,1
10836771,Bangkok,Bang Khun Thian,Detached House,4.0,3.0,173,5.153291594497779,0.0,232.0,5.44673737166631,0,,0,2.0,0,0,1,2021_,1,1,1,0,5950000.0,1
10941973,Bangkok,Sai Mai,Detached House,3.0,3.0,200,5.298317366548036,0.0,204.0,5.318119993844216,0,,0,1.0,0,0,1,unknown,1,1,1,1,5300000.0,1
